Age,Income_Usd,Temperature_C,Humidity_Pct,Latitude,Longitude,Height_Cm,Weight_Kg,Heart_Rate_Bpm,Systolic_Bp,Diastolic_Bp,Steps_Per_Day,Exam_Score,Price_Usd,Duration_Min,Gender,City,Device_Type,Membership_Level,Payment_Method,CGPA
49,1582234,-13,98,-48.0,-60,-42.0,67,115.0,182,79,,89,1068.0,,Female,S1,S2,,M2,2.2
50,888485,-23,36,64.0,-19,78.0,45,119.0,198,121,16987.0,36,1831.0,214.0,Female,S2,S1,L1,M1,8.1
11,1293129,9,72,-29.0,-25,72.0,71,79.0,134,75,15664.0,21,4717.0,274.0,Female,S2,S1,L2,M2,8.3
99,242812,21,84,36.0,-138,183.0,172,132.0,107,50,12947.0,46,2105.0,259.0,Female,S2,NAN,L2,M2,1.0
81,1170811,-32,36,-58.0,-59,,127,177.0,180,95,10078.0,38,3834.0,10.0,Female,S2,S1,L1,M2,5.6
77,172963,3,70,-82.0,155,-70.0,77,120.0,199,109,19429.0,37,1850.0,417.0,Female,S2,S1,L1,M1,3.6
64,295821,NAN,1,48.0,19,-108.0,103,168.0,178,51,21180.0,82,2183.0,39.0,Male,S2,S1,L2,M2,4.9
57,1510110,-34,43,52.0,-38,94.0,123,170.0,91,91,27845.0,47,672.0,292.0,Male,S1,NAN,L1,M1,1.0
100,1838135,-30,23,-49.0,-20,-43.0,144,121.0,126,99,2401.0,37,4415.0,327.0,Female,S2,S1,L1,M1,2.4
40,898288,-22,93,21.0,105,-42.0,124,83.0,146,125,20433.0,34,3685.0,283.0, ,S2,NAN,L1,M2,9.7
66,670614,-1,99,,-140,-50.0,96,156.0,102,114,12047.0,13,1319.0,3.0,Male,S2,S2,L2,M1,8.4
19,497408,-17,72,-82.0,-169,-91.0,63,79.0,84,45,37126.0,99,2606.0,21.0,Male,S2,S2,L2,M2,7.5
93,396159,38,36,-32.0,-139,52.0,137,178.0,164,118,,16,1581.0,302.0,Female,S2,S1,L2,M2,8.8
NAN,620605,15,46,88.0,60,-66.0,160,142.0,111,101,22304.0,33,4595.0,384.0,Male,S2,S2,L1,M1,7.0
20,97078,25,99,49.0,-71,190.0,58,198.0,80,113,,1,2233.0,224.0,Female,S2,S1,L2,M2,4.1
43,293857,-10,43,-36.0,143,114.0,156,42.0,108,60,2841.0,33,3377.0,587.0,Female,S1,S2,L2,M1,0.5
69,1670617,36,91,53.0,18,38.0,143,69.0,157,103,14640.0,12,2037.0,577.0,Female,S2,S1,L2,M1,7.3
64,773923,8,83,84.0,135,207.0,157,,83,89,,26,4477.0,393.0,Male,S2,S1,,M1,9.2
88,1789520,-39,35,89.0,-123,9.0,171,129.0,164,91,16816.0,26,1326.0,396.0,Female,S2,S2,,M2,9.9
65,1469062,-49,89,-80.0,-19,131.0,NAN,80.0,88,84,7940.0,30,2201.0,535.0,Female,S2,S2,L2,M2,5.5
19,1060805,18,NAN,25.0,78,30.0,63,123.0,190,77,2526.0,41,994.0,60.0,Male,S2,S2,L2,M1,4.9
51,409452,-41,66,-10.0,-44,176.0,NAN,171.0,172,80,,38,3438.0,94.0,Female,S1,S2,L1,M1,8.7
86,1867218,15,57,-12.0,-150,82.0,117,128.0,165,81,39646.0,13,2707.0,470.0,Female,S2,S1,L2,M1,4.9
89,1045970,-25,77,30.0,-56,-51.0,50,84.0,156,42,38966.0,29,1737.0,296.0,Male,S2,S2,L2,M2,2.9
NAN,802149,-45,53,33.0,-61,-25.0,122,146.0,161,73,17254.0,6,1162.0,367.0,Male,S1,S2,L2,M2,1.1
89,1693009,6,14,58.0, ,167.0,99,99.0,96,98,14782.0,78,,261.0,Male,S1,S2,L2,M2,0.5
68,490176,18,97,-73.0, ,172.0,64,63.0,186,72,23459.0,88,3307.0,280.0,Male,S2,S2,L2,M2,8.4
18,1893209,8,40,-76.0,-120,-76.0,98,188.0,109,66,12299.0,95,4792.0,597.0,Male,S2,S1,L2,M2,6.5
37,963536,-42,88,-1.0,-87,-120.0,59,55.0,125,100,10835.0,15,1757.0,,Male,S2,S2,L1,M2,9.8
37,1529841,40,63,,-145,-103.0,169,158.0,144,128,13328.0,87,3081.0,541.0,Female,S2,S1,L1,M2,6.4
56,748384,NAN,87,-36.0,147,-111.0,100,106.0,159,109,4289.0,2,3934.0,16.0,Female,S2,S2,L2,M1,8.7
92,1416936,8,95,-89.0,100,25.0,73,112.0,94,56,2309.0,0,3661.0,304.0,Female,S1,S1,L2,M1,8.4
NAN,582270,-5,99,48.0,136,-17.0,NAN,65.0,191,108,2855.0,42,2095.0,356.0,Female,S2,S2,L2,M2,9.5
95,NAN,-24,33,-76.0,174,156.0,165,,133,104,24059.0,54,3481.0,262.0,Male,S1,S2,L2,M2,1.2
80,1142997,19,NAN,-48.0,-103,-53.0,168,166.0,162,88,6709.0,73,2160.0,506.0,Female,S1,S1,L2,M1,1.7
NAN,1087379,-46,49,59.0,-39,-39.0,142,162.0,178,47,16878.0,63,1861.0,251.0,Male,S2,S1,L2,M2,7.5
45,917828,1,26,-48.0,117,-23.0,169,184.0, ,44,3753.0,52,1707.0,410.0,Male,S1,S1,L2,M2,8.9
61,1013718,37,68,71.0, ,78.0,159,196.0,116,69,, ,1536.0,565.0,Female,S2,S2,L2,M2,2.8
10,1769599,31,8,-60.0,12,174.0,37,163.0,196,127,15994.0,68,524.0,0.0,Female,S1,S1,L1,M2,5.5
98,68889,NAN,13,-2.0,-134,-46.0,124,99.0,86,46,11457.0,15,3651.0,469.0,Male,S1,S1,L2,M2,4.6
13,1469373,-1,86,-16.0,-4,-95.0,164,167.0,161,76,2304.0,20,251.0,406.0,Male,S2,S2,L2,M2,3.7
84,11749,-24,41,,-104,167.0,NAN,191.0,194,126,28189.0,77,2522.0,88.0,Male,S1,S2,L2,M2,0.8
13,1737709,37,61,56.0,161,25.0,110,162.0,174,65,328.0,73,1649.0,335.0,Male,S1,S2,L2,M2,3.9
22,1256469,48,34,89.0,-109,4.0,131,121.0,160,43,24022.0,46,4007.0,160.0,Male,S2,S2,L2,M2,3.1
32,581179,-4,63,-30.0,-175,29.0,42,155.0,152,NAN,8103.0,49,4531.0,229.0,Male,S1,S2,L1,M1,3.9
41,1925398,45,39,30.0,26,162.0,111,184.0,122,83,3254.0, ,999.0,530.0,Male,S2,S2,L2,M2,0.3
NAN,399910,22,92,-17.0,104,21.0,66,191.0,159,61,26285.0,89,1082.0,106.0,Male,S1,S2,L1,M1,3.6
44,206905,9,29,-84.0,-47,15.0,40,167.0,119,112,34133.0,52,948.0,65.0,Female,S2,S1,L2,M1,7.1
20,1116195,14,73,39.0,177,81.0,80,190.0,131,56,37139.0,25,3911.0,595.0,Female,S2,S2,L2,M2,8.4
65,45631,10,91,51.0,175,183.0,108,87.0,129,80,20486.0,92,468.0,167.0,Male,S1,S1,L1,M2,1.5
65,1939629,-24,30,58.0,86,2.0,96,126.0,192,110,31719.0,81,1182.0,482.0,Male,S2,S2,L2,M1,8.9
67,300010,-22,48,-71.0,-50,135.0,89,71.0,159,128,15059.0,16,4802.0,209.0,Male,S2,S1,L1,M1,6.7
40,1041418,NAN,96,-82.0,-173,-3.0,NAN,40.0,118,49,23056.0,63,472.0,108.0,Female,S2,S2,L1,M1,8.6
NAN,2550,1,5,-51.0,44,-47.0,64,160.0,113,63,14124.0,44,4433.0,59.0,Male,S2,S2,L1,M2,0.1
75,734799,-26,13,28.0,168,102.0,69,130.0,135,75,22013.0,19,2540.0,30.0,Female,S1,S1,L2,M1,8.0
74,1086097,-31,85,-80.0,-81,166.0,87,172.0,108,99,28426.0,10,,316.0,Male,S2,S2,L2,M1,4.9
86,712532,6,55,-11.0,-166,-92.0,69,160.0,96,99,13544.0,39,3618.0,217.0,Male,S1,S1,L1,M2,3.5
49,1261772,-7,87,23.0,-20,-94.0,156,64.0,156,94,38364.0,37,505.0,198.0,Male,S2,NAN,L1,M1,8.9
10,55134,NAN,81,-19.0,51,183.0,32,63.0, ,57,12056.0,99,4968.0,529.0,Female,S1,S2,L1,M1,4.2
90,147475,32,NAN,-26.0,90,1.0,NAN,95.0,145,128,27578.0,76,728.0,503.0,Male,S2,S1,L2,M1,8.8
78,30146,-44,46,21.0,34,89.0,128,105.0,104,55,14560.0,86,1364.0,562.0,Female,S2,S1,L2,M1,5.6
67,1944274,-36,67,-8.0,150,16.0,105,94.0,109,126,9453.0,38,1399.0,471.0,Female,S1,S2,L2,M2,1.7
NAN,1100022,9,8,-86.0,-133,154.0,111,90.0,85,NAN,36828.0,85,1746.0,188.0, ,S1,S1,L2,M2,3.6
71,661574,-9,7,70.0,-148,119.0,165,117.0,181,61,38245.0,51,3573.0,236.0,Male,S2,S2,L2,M1,4.2
61,835676,35,52,74.0,170,13.0,140,131.0, ,121,31851.0,58,3221.0,183.0,Female,S2,S2,L2,M2,0.4
57,151659,37,10,66.0,-70,10.0,30,163.0,194,64,19893.0,86,2231.0,194.0,Male,S1,S1,L1,M2,1.6
42,330617,3,14,-19.0,-111,15.0,168,159.0,109,129,39513.0,48,4855.0,445.0,Male,S2,S2,L2,M1,5.8
95,698766,43,NAN,3.0,89,-65.0,143,175.0,92,98,30872.0,97,593.0,440.0,Female,S2,S2,L1,M2,5.8
96,1506372,-38,73,20.0,-36,175.0,80,68.0,98,107,21088.0,24,899.0,60.0,Female,S2,S1,L1,M2,9.1
11,857197,21,29,-19.0,60,89.0,86,65.0,80,52,11282.0,98,1626.0,266.0,Female,S2,S2,L2,M1,2.9
95,1151252,26,50,90.0,119,29.0,113,93.0,115,64,30769.0,19,816.0,,Female,S1,S2,L1,M2,6.4
100,830898,-34,41,50.0,145,-43.0,149,,138,111,14418.0,63,3883.0,409.0,Female, ,S1,L1,M2,7.7
27,1756996,21,46,-22.0,-107,-18.0,74,69.0,130,47,11616.0, ,3876.0,195.0,Male,S2,S2,L1,M2,9.3
73,913233,-11,4,-39.0, ,-47.0,58,151.0,164,100,32946.0, ,3360.0,398.0,Female,S1,S1,L1,M1,6.9
40,1966916,46,54,,120,48.0,82,56.0,154,73,7437.0,60,697.0,560.0,Female,S2,S2,L2,M1,7.4
71,1031578,-41,97,90.0,140,37.0,111,47.0,192,67,18124.0,71,3675.0,214.0,Female,S2,S2,L2,M1,8.2
44,972889,3,56,-22.0,-58,46.0,176,190.0,107,58,17212.0,31,229.0,417.0,Female,S2,S1,L2,M2,1.9
95,1841068,25,6,-23.0,-170,-35.0,76,60.0,131,NAN,33639.0,77,4630.0,405.0,Female,S1,S2,L1,M2,4.6
65,576260,-10,22,-17.0,3,-107.0,117,105.0,126,70,39432.0, ,2177.0,178.0,Female,S2,S2,L2,M2,2.9
62,NAN,7,33,,42,174.0,96,164.0,103,76,16650.0, ,1252.0,387.0,Female,S2,S1,L1,M2,7.2
95,200323,-25,64,-19.0,-104,173.0,46,96.0,118,67,,33,3639.0,118.0,Female,S2,S1,L1,M2,6.0
59,257246,4,26,-60.0,-133,169.0,159,177.0,173,112,31943.0,83,1517.0,493.0,Female,S2,S2,L2,M2,4.5
47,1722037,26,5,41.0,172,58.0,154,78.0,86,86,3723.0,36,,147.0,Male,S1,S1,L1,M1,5.4
64,702420,-12,47,54.0,-25,-106.0,61,110.0,199,86,26301.0,20,258.0,381.0,Male,S1,S2,L2,M1,7.2
34,1849321,-43,17,36.0,-58,185.0,102,153.0,184,120,5878.0,86,2283.0,577.0,Female,S2,S2,L1,M1,5.0
NAN,815686,-46,38,4.0,99,105.0,68,160.0,84,85,16808.0,66,347.0,147.0,Female,S2,S1,L1,M2,6.5
41,NAN,38,19,39.0,-58,-109.0,106,92.0,166,63,9767.0,59,4324.0,595.0,Male,S1,S2,L1,M2,1.6
52,254246,23,65,45.0,24,121.0,NAN,58.0,195,NAN,33059.0,56,3237.0,103.0,Male,S1,S1,L1,M1,6.5
76,545280,34,71,48.0,109,-103.0,NAN,64.0,90,101,30363.0,94,2269.0,564.0,Female,S1,S2,L1,M1,1.4
12,270832,-26,20,-59.0,-131,159.0,66,61.0,148,NAN,15458.0,31,1155.0,321.0,Female,S1,S1,L2,M2,4.8
50,305720,43,NAN,-34.0,127,42.0,170,134.0,85,127,,86,1486.0,245.0,Male,S1,S2,L2,M2,3.9
38,677422,-6,93,-39.0,-67,116.0,176,50.0,139,125,30583.0, ,3962.0,556.0,Female,S2,S1,L2,M2,9.1
87,605832,-29,47,7.0,159,90.0,41,139.0,146,55,23927.0,98,1168.0,107.0,Male,S2,S2,L2,M2,4.9
80,1751669,0,25,-62.0,158,44.0,129,168.0, ,68,30835.0,2,731.0,387.0,Male,S1,S2,L2,M2,5.3
92,220307,1,22,24.0,175,49.0,68,139.0,166,128,26552.0,65,4855.0,158.0,Male,S2,S2,L1,M1,3.4
52,702368,2,88,55.0, ,12.0,123,118.0, ,44,29067.0,66,2774.0,167.0,Male,S1,S2,L1,M1,3.5
17,992882,-34,NAN,,104,-16.0,173,78.0,145,99,33289.0,18,4437.0,451.0,Male,S1,S2,L2,M2,7.2
41,1375367,17,94,33.0,8,25.0,179,110.0,96,55,24096.0, ,4874.0,112.0,Female,S1,S2,L2,M2,4.8
63,804236,13,32,,150,-93.0,167,105.0,191,44,22871.0,5,4608.0,482.0,Male,S1,S2,L1,M2,1.0
82,1668606,50,51,2.0,144,52.0,83,186.0,91,55,28745.0, ,,359.0,Female,S2,S2,L1,M2,4.3
24,1444370,15,44,-82.0,176,-81.0,134,163.0,150,112,23062.0,33,1009.0,478.0,Female,S1,S2,L1,M2,3.8
45,855554,-38,62,15.0,-111,67.0,112,59.0,169,93,37375.0,56,4047.0,253.0,Male,S1,S1,L2,M2,0.5
36,1053835,-30,12,-42.0,3,20.0,117,125.0,90,72,27468.0,74,2194.0,564.0,Male,S1,S1,L2,M1,2.5
10,380758,5,90,-41.0, ,187.0,44,45.0,183,51,36530.0,9,4307.0,197.0,Male,S1,S2,L2,M2,9.6
67,513873,42,29,,58,160.0,123,134.0,85,71,35660.0,86,1017.0,369.0,Male,S2,S2,L2,M2,2.4
42,789790,-38,30,50.0,-22,145.0,NAN,60.0,121,52,15760.0,31,3885.0,513.0,Male,S2,S2,L2,M2,7.1
26,1126097,-40,32,-21.0,20,209.0,77,46.0,125,70,1689.0,92,2386.0,323.0,Female,S2,S1,L1,M1,8.7
37,1226430,26,22,3.0, ,164.0,145,,184,67,26038.0,79,3677.0,274.0,Female,S1,S1,L1,M2,3.5
94,1969584,-50,60,-30.0,110,-2.0,177,142.0,100,106,3638.0,15,4436.0,305.0,Female,S2,S2,L2,M2,2.3
85,1043853,-44,18,-34.0,143,-5.0,157,173.0,87,114,33479.0,79,,168.0,Female,S2,S2,L1,M2,9.5
65,1135427,-9,65,-27.0,115,-120.0,180,62.0,99,87,31678.0,17,1713.0,,Female,S1,S2,L1,M1,5.1
34,102425,3,55,80.0,136,164.0,62,65.0,200,129,39554.0,51,2182.0,201.0,Male,S2,S1,L2,M1,9.4
80,1667478,-1,83,43.0,-166,127.0,69,61.0,192,116,,79,1998.0,183.0,Female,S1,S2,L1,M2,0.1
38,NAN,44,57,-65.0,-42,57.0,65,50.0,96,81,21598.0,5,2279.0,266.0,Male, ,NAN,L2,M2,2.1
55,1807431,-3,78,-14.0,102,107.0,117,68.0,152,121,,10,225.0,477.0,Male,S2,S2,L2,M1,9.0
59,1011208,-11,91,76.0,-41,-115.0,109,173.0,96,127,14057.0,50,1173.0,63.0,Male,S2,S1,L1,M2,4.3
67,NAN,6,22,-12.0,159,80.0,47,136.0,200,82,3513.0,27,1850.0,,Male,S2,S1,L2,M2,5.2
74,438593,-32,28,20.0,60,60.0,153,176.0,91,121,13743.0,41,4970.0,,Male,S1,S2,L2,M2,1.3
78,429164,NAN,31,79.0,10,200.0,103,179.0,107,50,7725.0,27,2473.0,405.0,Male,S2,S1,L1,M1,3.6
83,1857256,18,33,60.0,106,137.0,115,95.0,164,73,31707.0,49,3895.0,347.0,Male,S2,S1,L2,M2,5.9
77,727603,-36,46,-59.0,-132,-76.0,110,196.0,162,105,32943.0,17,3433.0,372.0,Female,S2,S1,L2,M1,4.1
18,1247270,4,82,-66.0,126,15.0,72,54.0, ,130,26169.0,75,727.0,230.0,Female,S2,S2,L1,M1,4.7
43,1561725,11,41,-32.0,142,-49.0,106,147.0,184,91,17275.0,38,3018.0,12.0,Female,S1,S2,L1,M1,6.8
89,751247,11,54,-7.0,-13,26.0,68,43.0,168,97,37140.0,58,293.0,208.0,Male,S2,S1,L2,M2,2.1
27,1056167,5,39,-3.0,-118,141.0,42,138.0,122,90,33722.0,95,1046.0,575.0,Female,S1,S1,L1,M2,5.9
83,1600285,39,29,50.0,-124,-80.0,115,88.0,180,63,5255.0,93,2945.0,509.0,Female,S2,S2,L1,M2,2.0
31,NAN,23,32,-60.0,-171,191.0,117,44.0,112,112,4276.0,4,1723.0,268.0,Male,S2,S1,L2,M1,8.7
64,1430554,47,NAN,-50.0,54,168.0,165,94.0,105,56,5366.0,25,,157.0,Female,S2,S1,L2,M1,3.5
78,303193,36,55,-25.0,-113,198.0,111,,160,40,38751.0,6,4329.0,144.0,Male,S2,S2,L2,M2,3.1
82,896207,NAN,63,-10.0,-99,-82.0,82,151.0,176,72,14216.0, ,1019.0,296.0,Male,S1,S1,L1,M2,7.2
50,13965,29,8,-51.0,-55,-39.0,117,54.0,134,94,18333.0,36,2410.0,498.0,Male,S1,S1,L1,M1,2.2
83,183481,3,19,-61.0,-132,188.0,152,152.0,175,98,15594.0,92,4034.0,91.0,Female,S2,S1,L1,M1,7.9
16,1148406,-8,64,-13.0,124,201.0,138,121.0,133,122,13879.0,76,834.0,,Male,S2,S2,L2,M2,9.5
62,1953344,-42,41,57.0,105,,156,51.0,175,94,25015.0, ,111.0,396.0,Female,S1,S1,L1,M1,4.2
74,91976,27,24,-3.0,-113,170.0,40,92.0,182,106,21173.0,75,4896.0,395.0,Female,S2,NAN,L2,M2,0.9
50,1815170,NAN,76,-11.0,151,-55.0,107,74.0,182,102,30052.0,40,640.0,273.0,Male,S2,S2,L2,M2,7.9
38,285453,46,67,-87.0,-158,-9.0,122,160.0,180,117,32774.0,20,2966.0,,Male,S1,S1,L1,M2,7.8
19,1182974,-4,91,-14.0,83,22.0,68,111.0,170,122,10285.0,37,4914.0,424.0,Female,S2,S2,L1,M2,3.5
97,640167,1,21,67.0,124,165.0,119,71.0,186,128,9848.0,90,3914.0,426.0,Male,S2,S1,L1,M2,4.9
15,1796315,48,21,9.0,-97,-107.0,140,131.0,139,101,39702.0,99,1649.0,,Male,S1,S2,L1,M1,7.5
88,655621,-50,18,72.0,-56,-112.0,92,200.0,127,72,39573.0,12,1527.0,217.0,Female,S1,NAN,L2,M1,3.4
43,NAN,1,43,31.0,1,193.0,179,150.0,200,122,27996.0,41,,209.0,Male,S2,S1,L1,M1,6.8
71,414952,7,4,-78.0,133,-38.0,152,66.0,185,63,32047.0,96,3976.0,496.0,Male,S2,S2,L1,M2,2.1
29,489391,8,22,-54.0,-40,70.0,67,77.0,123,97,27817.0,41,1174.0,346.0,Male,S2,S1,L1,M1,1.2
43,390794,35,NAN,-59.0,-37,110.0,157,108.0,184,NAN,25808.0,27,4853.0,332.0,Female,S2,S2,L1,M2,8.8
71,1255361,-26,19,9.0,-26,143.0,137,184.0,112,111,13124.0,47,4758.0,126.0,Male,S2,S2,L2,M1,3.3
45,121154,-35,72,,-68,-88.0,77,86.0,153,121,4728.0,67,3481.0,505.0,Male,S1,S2,L2,M1,7.0
41,NAN,28,27,-73.0,57,130.0,60,100.0,90,85,29130.0,14,3795.0,521.0,Male,S2,S1,L1,M2,8.9
58,682043,-32,96,10.0,-99,126.0,34,59.0,105,94,8051.0,16,4214.0,20.0,Female,S2,S1,L2,M2,9.7
15,1502119,-1,81,25.0,80,-87.0,98,82.0,92,59,22878.0, ,3316.0,280.0,Female,S1,S2,L1,M2,6.9
71,1944388,NAN,98,29.0,-157,-56.0,162,142.0,150,99,24685.0,99,,136.0, ,S2,S1,L2,M1,6.6
29,1612507,11,57,-33.0,100,,177,127.0,182,48,11053.0,19,334.0,38.0,Female,S2,S1,L1,M2,6.4
26,971809,-9,37,-7.0,-105,98.0,47,165.0,96,43,25264.0,48,284.0,107.0,Female,S1,NAN,L2,M2,6.9
18,96555,-44,7,-3.0,72,16.0,133,175.0,129,97,2764.0,48,963.0,4.0,Male,S2,S2,L1,M1,8.9
17,309643,40,4,-25.0,-140,44.0,31,158.0,97,106,23845.0,36,1499.0,531.0,Male,S1,S2,L2,M1,2.4
12,1527054,40,70,-16.0,85,134.0,46,176.0,94,60,4691.0,58,2065.0,366.0,Female,S1,S1,L2,M2,9.0
35,1235460,38,76,61.0,-59,139.0,159,152.0,141,72,27872.0,86,1797.0,509.0,Female,S2,S1,L2,M1,5.9
37,1938694,24,5,-78.0,113,-53.0,134,55.0,118,57,5379.0,35,3250.0,536.0,Male,S1,S2,L2,M1,7.1
79,1465468,17,15,33.0,-69,-74.0,89,190.0,180,111,39319.0,83,2484.0,403.0,Female,S1,S1,L1,M2,5.2
55,579985,-39,17,-36.0,-141,73.0,101,125.0,179,67,15503.0,95,1643.0,348.0,Female,S2,S1,L1,M2,5.0
NAN,1522552,-2,36,51.0,52,37.0,157,,156,NAN,24578.0, ,1361.0,54.0,Male,S1,S2,L2,M1,1.1
69,1710512,-41,78,70.0,-46,-4.0,32,108.0,99,79,,91,2607.0,326.0,Male,S1,S2,L1,M2,7.1
32,515458,NAN,6,81.0,90,-1.0,99,134.0,171,124,21950.0,67,1846.0,149.0,Female,S2,S1,L1,M2,6.1
23,997398,NAN,72,58.0,-40,159.0,64,83.0,118,40,27634.0,83,1329.0,56.0,Female,S2,S1,L1,M2,2.6
83,469798,34,20,-63.0,-52,2.0,66,55.0,182,108,37166.0,9,356.0,300.0,Female,S1,S2,L1,M2,0.9
17,328109,32,80,-82.0,29,,NAN,154.0,98,58,10210.0,25,2398.0,58.0,Female,S2,S2,L2,M2,5.1
58,1437089,-33,46,38.0,72,59.0,65,114.0,150,118,38253.0,69,3222.0,153.0,Male,S2,S2,L2,M2,1.5
80,93503,39,50,58.0,98,208.0,117,156.0,106,40,7033.0,11,1369.0,164.0,Male,S2,S1,L1,M2,8.8
10,1403533,-12,39,,-166,-2.0,129,129.0,109,101,6569.0,59,3289.0,188.0,Male,S1,S2,,M2,8.2
69,837426,-24,88,-65.0,135,43.0,117,131.0,100,65,25006.0,33,4860.0,249.0,Male,S2,S2,L2,M2,2.2
40,278257,-42,73,15.0,85,17.0,70,180.0,172,88,6444.0,12,4841.0,442.0,Female,S1,S2,L2,M2,9.6
50,711261,11,84,-61.0,85,-63.0,160,175.0,186,NAN,33101.0,2,1298.0,,Male,S2,S2,L2,M2,6.8
78,1554672,9,34,-43.0,117,124.0,33,141.0,147,107,31704.0, ,2084.0,249.0,Female,S2,S2,L2,M1,2.6
16,1645552,-25,45,75.0,-107,152.0,110,88.0,193,102,,65,3745.0,430.0,Female,S2,S1,,M2,8.6
32,760307,14,83,24.0,11,-98.0,31,,97,90,19090.0,93,1210.0,546.0,Female,S2,S1,L1,M2,3.6
66,1195408,-15,65,66.0, ,-26.0,65,131.0,136,46,4450.0,58,4110.0,256.0,Female,S1,S2,L2,M2,8.3
13,NAN,49,97,24.0,57,200.0,52,130.0,123,52,7830.0,34,1673.0,123.0,Female,S2,S1,L2,M2,6.9
47,1731586,49,3,-86.0,150,-100.0,76,46.0,142,70,11013.0,59,3071.0,515.0,Female, ,S1,L1,M2,2.7
95,1102097,-3,72,13.0,-34,21.0,179,97.0,118,55,21269.0,6,681.0,111.0,Female,S2,S1,L2,M1,5.1
81,1362407,38,76,15.0,36,173.0,144,56.0,197,44,32337.0,97,975.0,589.0,Male,S2,S2,L2,M2,1.0
13,760779,5,22,87.0,-36,25.0,152,100.0,144,109,31611.0, ,2377.0,348.0,Male,S1,S1,L1,M2,8.3
54,1443524,-22,7,-80.0,-3,45.0,171,133.0,154,51,16281.0,7,3406.0,,Male,S2,S2,L1,M1,2.0
43,620531,47,17,10.0,29,-120.0,165,151.0,198,57,26473.0,1,1153.0,399.0,Female,S2,S2,L1,M1,6.9
67,34889,-18,50,-51.0,-39,126.0,53,69.0,172,71,29171.0,89,4497.0,57.0,Male,S2,S2,L2,M2,3.5
69,696162,-49,40,-53.0,115,20.0,100,60.0,110,100,23051.0,79,2547.0,214.0,Female, ,S2,L2,M2,1.0
96,1988430,-39,96,86.0,-13,-11.0,138,91.0,151,71,23403.0,35,3646.0,528.0,Female,S2,S2,L1,M1,7.2
92,527550,-46,28,-86.0, ,-82.0,175,195.0,111,103,18148.0,35,4616.0,263.0,Male,S2,S2,L2,M2,4.4
93,253963,-38,7,-21.0,159,184.0,60,60.0,168,111,5815.0, ,200.0,513.0,Female,S2,S2,L2,M2,2.4
34,1163448,-2,83,22.0,109,57.0,113,57.0,168,43,37444.0,83,2283.0,78.0,Male,S1,S2,L1,M1,8.0
44,1351953,-11,7,3.0,-111,54.0,149,185.0,192,71,25941.0, ,,496.0,Female,S2,S2,L2,M2,4.8
93,1858263,-28,83,54.0,5,45.0,164,176.0,145,102,11451.0,49,841.0,,Male,S2,S2,L1,M2,4.5
81,1115629,46,66,61.0,-151,36.0,132,87.0,108,95,2539.0,96,3132.0,39.0,Female,S2,S2,L2,M2,9.7
86,702020,25,53,45.0,145,-48.0,150,192.0,98,76,5254.0,98,3974.0,309.0,Female,S2,S2,,M2,8.5
39,1233950,50,96,37.0,-42,125.0,173,46.0,139,118,6749.0,89,1161.0,,Female,S1,S1,L1,M2,6.4
87,937546,38,54,16.0,-131,-21.0,107,176.0,113,76,33244.0,9,3378.0,576.0,Male,S2,S1,L1,M1,7.9
89,936342,-39,81,76.0,129,172.0,125,91.0,172,53,7267.0,3,338.0,188.0,Female,S2,S2,L1,M1,5.8
61,856527,43,27,66.0,93,157.0,159,159.0,143,125,15376.0,71,1539.0,351.0,Male,S1,S1,L1, ,6.5
66,1068044,26,17,28.0,-37,,46,153.0,127,103,32368.0,55,2952.0,340.0,Male,S2,S2,L2,M2,7.7
91,548630,-34,60,66.0,46,-110.0,98,115.0,100,83,24551.0,59,13.0,73.0,Female,S2,S2,,M2,6.1
27,243071,22,12,23.0,-64,175.0,157,104.0,174,104,8021.0,82,,267.0,Male,S2,S1,L2,M1,2.5
43,1773392,-6,55,-50.0,47,-76.0,141,79.0,150,61,8521.0,42,2308.0,402.0,Male,S1,S2,L2,M1,7.3
83,814023,NAN,37,14.0,-19,-47.0,51,43.0,137,51,21781.0,48,4286.0,154.0,Female,S1,S2,L1,M2,5.9
10,486084,25,86,13.0,-70,12.0,75,156.0,170,116,14337.0,4,2608.0,474.0,Female,S1,S2,L2,M2,6.7
46,186974,NAN,89,-38.0,-58,43.0,NAN,55.0,169,40,3556.0,59,2116.0,356.0,Female,S2,S2,L2,M2,7.5
NAN,717057,-5,96,10.0,-52,97.0,71,182.0,147,82,7449.0,47,1691.0,468.0,Male,S1,S2,L1,M2,2.9
NAN,1495851,-2,7,17.0,-124,141.0,166,92.0,112,127,4084.0,66,3638.0,10.0,Female,S1,NAN,L2,M2,1.8
NAN,1370313,42,34,84.0,-168,161.0,176,86.0,123,60,23112.0,81,845.0,489.0,Female,S2,NAN,L2,M2,4.1
82,1791895,8,50,-46.0,-162,69.0,78,40.0,151,99,154.0,10,,371.0,Female,S2,NAN,L1,M1,7.1
17,1587337,44,88,62.0,-115,44.0,147,158.0, ,42,9645.0,80,4360.0,116.0,Female,S2,S1,L2,M1,0.4
46,1340501,-16,78,-25.0,-96,45.0,70,126.0,168,76,25652.0, ,1853.0,228.0,Male,S1,S2,L2,M1,4.7
38,1085100,25,67,29.0,-143,151.0,144,71.0,173,108,15791.0,97,2063.0,473.0,Female,S2,S2,L1,M2,2.5
